经度,纬度,硬件经度,硬件纬度,天气概况,温度,pm25值,云量,相对湿度,降水强度,风力,风向,时间
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:50
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:50
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,67.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:50
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:50
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:50
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,67.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:50
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:50
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:50
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,67.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:50
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:51
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:51
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,67.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:51
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:51
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:51
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,67.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:51
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:51
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:51
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,67.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:51
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:51
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:51
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,67.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:51
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:51
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:51
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,67.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:51
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:51
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:51
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,67.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:51
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:51
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:51
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,67.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:51
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:51
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:51
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,67.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:51
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:51
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:51
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,67.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:51
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:51
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:51
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,67.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:51
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:51
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:51
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,67.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:51
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:51
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:51
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,67.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:51
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:52
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,67.0,0.27,0.54,0.0,9.86,160.56,2017-12-22 10:52
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,67.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:52
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:52
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:52
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:52
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:52
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:52
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:52
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:52
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:52
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:52
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:52
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:52
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:52
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:52
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:52
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:52
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:52
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:52
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:52
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:52
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:52
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:52
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:52
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:52
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:52
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:52
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:52
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:52
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:52
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:52
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:52
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:52
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:52
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:52
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:53
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:53
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:53
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:53
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:53
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:53
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:53
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:53
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:53
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:53
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:53
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:53
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:53
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:53
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:53
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:53
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:53
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:53
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:53
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:53
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:53
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:53
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:53
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:53
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:53
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:53
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:53
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:53
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:53
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:53
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:53
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:53
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:53
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:53
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:53
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:53
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:54
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:54
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:54
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:54
121.51585,31.22019,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:54
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:54
121.50407,31.23674,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:54
121.51585,31.22019,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:54
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:54
121.50407,31.23674,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:54
121.51585,31.22019,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:54
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:54
121.50407,31.23674,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:54
121.51585,31.22019,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:54
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:54
121.50407,31.23674,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:54
121.51585,31.22019,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:54
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:54
121.50407,31.23674,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:54
121.51585,31.22019,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:54
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:54
121.50407,31.23674,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:54
121.51585,31.22019,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:54
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:54
121.50407,31.23674,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:54
121.51585,31.22019,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:54
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:54
121.50407,31.23674,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:54
121.51585,31.22019,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:54
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:54
121.50407,31.23674,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:54
121.51585,31.22019,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:54
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:54
121.50407,31.23674,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:54
121.51585,31.22019,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:54
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:54
121.50407,31.23674,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:55
121.51585,31.22019,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:55
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:55
121.50407,31.23674,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:55
121.51585,31.22019,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:55
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:55
121.50407,31.23674,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:55
121.51585,31.22019,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:55
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:55
121.50407,31.23674,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:55
121.51585,31.22019,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:55
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:55
121.50407,31.23674,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:55
121.51585,31.22019,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:55
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:55
121.50407,31.23674,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:55
121.51585,31.22019,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:55
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:55
121.50407,31.23674,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:55
121.51585,31.22019,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:55
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:55
121.50407,31.23674,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:55
121.51585,31.22019,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:55
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:55
121.50407,31.23674,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:55
121.51585,31.22019,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:55
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:55
121.50407,31.23674,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:55
121.51585,31.22019,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:55
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:55
121.50407,31.23674,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:55
121.51585,31.22019,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:55
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:55
121.50407,31.23674,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:55
121.51585,31.22019,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:55
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:55
121.50407,31.23674,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:56
121.51585,31.22019,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:56
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:56
121.50407,31.23674,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:56
121.51585,31.22019,121.51159732,31.22229685,多云,10.0,67.0,0.28,0.54,0.0,10.15,160.72,2017-12-22 10:56
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:56
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:56
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:56
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:56
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:56
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:56
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:56
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:56
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:56
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:56
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:56
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:56
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:56
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:56
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:56
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:56
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:56
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:56
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:56
121.50407,31.23674,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:56
121.51585,31.22019,121.49982792,31.23882266,多云,10.0,76,0.26,0.54,0.0,9.63,159.95,2017-12-22 10:56
121.51213,31.20015,121.50773714,31.20221369,多云,11.0,76.0,0.29,0.54,0.0,10.24,160.6,2017-12-22 10:56
